CTRLMEMDEVLUN02	05:07:06	194.28K
SRMAPPRDLZ1LUN04	00:12:06	193.70K
OASIDEVLUN02	22:07:06	192.93K
PSQLGEKF1LUN02	12:42:01	192.02K
WASSBPRDLZ1LUN03SSSNP-devlz3	13:26:31	190.97K
CTRLMSRVDEVLUN02	22:12:36	190.57K
CTRLMEMDEVLUN06	22:12:36	190.57K
PSQLGEKF1LUN02	12:57:01	189.90K
AUDITIQPRDLUN02	01:32:36	189.27K
AUDITIQPRDLUN01	01:32:36	189.27K
WASSBPRDLZ1LUN03SSSNP-qalz1	00:07:36	188.92K
WASSBPRDLZ1LUN03SSSNP-devlz2	21:17:06	188.17K
PSQLGEKF1LUN02	12:27:01	187.78K
WASSDEVLUN02	22:07:06	187.39K
WLSDDEVLZ3LUN04	10:57:01	181.12K
WLSDDEVLZ3LUN03	10:57:01	181.12K
CTRLMEMDEVLUN04	01:47:36	178.98K
CTRLMEMDEVLUN02	01:47:36	178.98K
TSQLDFS4LUN01	11:57:01	177.47K
WASSBPRDLZ1LUN03SSSNP-devlz2	13:56:01	177.33K
DB2SRSPRDLUN01SSSNP-qalz3	15:52:36	176.52K
AUDITIQPRDLUN02	10:17:01	175.98K
AUDITIQPRDLUN01	10:17:01	175.98K
AUDITIQPRDLUN02	11:37:01	175.48K
AUDITIQPRDLUN01	11:37:01	175.48K
REMINT1LUN02	05:02:06	174.20K
REMINT1LUN01	05:02:06	174.16K
WASSBPRDLZ1LUN03SSSNP-devlz2	17:07:06	173.83K
WASSBPRDLZ1LUN03SSSNP-devlz2	11:51:31	173.71K
PSQLGDKF1LUN02	13:56:31	172.27K
LIBQA1FSLUN02	00:12:06	170.81K
WASSB247LUN04	07:06:31	170.58K
WASSB247LUN03	07:06:31	170.58K
WLSDDEVLZ3LUN04	17:47:36	170.57K
WLSDDEVLZ3LUN03	17:47:36	170.57K
PSQLGDKF1LUN02	12:17:01	169.88K
WLSDDEVLZ3LUN03	10:17:01	168.50K
LIBQA2OSLUN02	13:31:31	167.08K
LIBQA2OSLUN01	13:31:31	167.08K
PSQLGDKF1LUN02	12:32:01	165.60K
PSQLGDKF1LUN02	12:07:01	163.52K
LIBQA2OSLUN02	06:52:01	163.06K
LIBQA1FSLUN02	21:47:06	162.82K
PSQLGDKF1LUN02	13:21:31	162.12K
WLSDDEVGZ2LUN04	13:36:01	159.43K
WLSDDEVGZ2LUN03	13:36:01	159.43K
LIBQA2OSLUN01	06:52:01	158.31K
PSQLCPR2LUN02	10:37:01	156.85K
WASSRSQALZ2LUN03	10:17:01	152.32K
WLSDPRDGZ2LUN04	03:12:36	151.52K
WLSDPRDGZ2LUN03	03:12:36	151.52K
WASSB247LUN03	06:07:01	151.46K
WASSB247LUN04	06:07:01	151.45K
SRMAPPRDLZ1LUN04	00:47:06	150.78K
WLSDDEVGZ2LUN01	15:07:36	150.52K
WASSBPRDLZ1LUN03SSSNP-qalz1	00:12:36	150.02K
LIBQA2OSLUN02	02:32:36	148.02K
LIBQA2OSLUN01	02:32:36	148.02K
WASSB247LUN03	08:27:01	141.93K
OASPRODLUN04	21:12:06	139.70K
OASPRODLUN03	21:12:06	139.70K
LIBQA1FSLUN01	15:42:06	136.92K
WLSDPRDGZ2LUN04	21:52:36	136.08K
WLSDPRDGZ2LUN03	21:52:36	136.08K
WLSDDEVGZ2LUN05	05:07:36	136.08K
CTRLMEMDEVLUN05	13:26:31	135.08K
CTRLMEMDEVLUN01	13:26:31	135.08K
LIBQA1FSLUN01	15:52:06	134.70K
WASSB247LUN04	08:27:01	130.30K
WASSDEVLUN04	13:21:31	125.37K
WASSDEVLUN03	13:21:31	125.37K
WLSDDEVGZ2LUN02	15:07:36	125.13K
DSQLDF50LUN01	11:36:31	124.59K
SRSPRELUN003	22:37:36	122.43K
WASRSPRELUN02	05:07:06	122.23K
WLSTQDEVLUN01	17:12:06	121.76K
OASIDEVLUN02	14:06:31	121.13K
TSQLDFS4LUN01	21:57:36	119.48K
WASSBDEVLZ1LUN01	05:02:36	119.00K
PSQLGDDS1LUN02	14:47:06	118.81K
WASSRSDEVLZ3LUN03	14:17:06	118.24K
REMINT1LUN02	19:02:36	118.17K
REMINT1LUN01	19:02:36	118.17K
UNIVERSELUN01SSSNP-caldevlz2	05:32:06	117.80K
PSQLGDDS1LUN02	14:37:06	117.79K
WLSTQDEVLUN01	17:22:06	117.28K
PSQLGDDS1LUN02	14:42:36	116.93K
OASIDEVLUN01	05:52:36	116.78K
OASIDEVGZ2LUN1	05:52:36	116.78K
PSQLGDDS1LUN02	14:32:36	116.53K
LIBQA1FSLUN01	12:52:01	115.27K
REMINT1LUN02	23:52:36	114.95K
REMINT1LUN01	23:52:36	114.95K
PSQLGDDS1LUN02	14:47:36	114.84K
WASSBQALZLUN04	05:02:36	114.68K
DSQLGIALUN001	00:02:06	113.88K
WASSBQALZLUN04	05:07:06	113.02K
SRSPRELUN002	22:37:36	112.88K
CTRLMEMDEVLUN05	01:47:36	111.03K
CTRLMEMDEVLUN01	01:47:36	111.03K
WLSPRDCLUN02	17:02:36	110.33K
WASSDEVLUN03	03:32:36	109.97K
UNIVERSELUN01SSSNP-cal247	05:12:06	108.74K
REMINT1LUN02	14:22:36	108.45K
REMINT1LUN01	14:22:36	108.32K
OASIDEVLUN01	18:32:36	107.65K
OASIDEVGZ2LUN1	18:32:36	107.65K
WLSPRDCLUN01	17:02:36	107.35K
LIBQA1GZOSLUN04	02:32:36	107.13K
LIBQA1GZOSLUN03	02:32:36	107.13K
REMINT1LUN02	20:57:36	105.93K
REMINT1LUN01	20:57:36	105.93K
PSQLGDDS1LUN01	14:52:36	105.63K
WASSPRDGZ1LUN02	20:07:36	104.77K
WASSPRDGZ1LUN01	20:07:36	104.63K
SRSPRELUN003	05:32:36	103.68K
SRSPRELUN002	05:32:36	103.68K
IIBQA1LZ1LUN01	05:22:36	102.55K
WASSDEVLUN06	08:01:31	101.52K
WASSDEVLUN05	08:01:31	101.52K
WASSRSPRDZFSLUN02SSSNP-qalz3	16:07:06	101.30K
WASSRSPRDZFSLUN01SSSNP-backup	21:07:36	100.77K
WASSPRDGZ1LUN02	16:57:36	100.12K
WASSPRDGZ1LUN01	16:57:36	100.12K
SRSPRELUN003	21:52:36	99.85K
SRSPRELUN002	21:52:36	99.10K
WASSDEVLUN04	23:47:36	99.02K
SRSPRELUN003	05:57:36	98.32K
SRSPRELUN002	05:57:36	98.32K
WASSDEVLUN06	19:57:36	98.20K
WASSDEVLUN05	19:57:36	98.20K
CALDEVLZ2LUN001	05:47:06	98.18K
WASSPRDGZ1LUN02	06:57:01	97.75K
WASSPRDGZ1LUN01	06:57:01	97.75K
WMBDEVLZ2LUN1	22:17:36	97.37K
LIBQA1GZOSLUN04	23:17:36	96.27K
LIBQA1GZOSLUN03	23:17:36	96.27K
OASIDEVLUN02	23:12:06	94.99K
PSQLGIANT3-4LUN03	07:01:31	94.49K
WASSPRDGZ1LUN02	00:52:36	93.98K
WASSPRDGZ1LUN01	00:52:36	93.98K
WASSDEVLUN06	04:57:36	93.68K
WASSDEVLUN05	04:57:36	93.68K
WASSPRDGZ1LUN02	00:22:36	93.48K
WASSPRDGZ1LUN01	00:22:36	93.48K
WLSTQPRDGZ1LUN01	05:27:06	92.84K
WASSDEVLUN04	03:22:36	92.43K
LIBQA1GZOSLUN04	05:02:06	90.84K
LIBQA1GZOSLUN03	05:02:06	90.84K
IIBQA1LZ1LUN01	08:12:01	90.75K
CTRLMSRVDEVLUN01	22:12:36	90.62K
CTRLMEMDEVLUN07	22:12:36	90.62K
CALDEVLZ3LUN001	05:37:06	90.55K
WASSB247GZLUN03	05:07:06	89.21K
UNIVERSELUN01SSSNP-cal247	05:32:06	87.88K
WASSPRDGZ1LUN04	13:21:31	87.48K
WASSPRDGZ1LUN03	13:21:31	87.48K
PSQLGDDS1LUN01	14:42:06	86.55K
WASSPRDGZ1LUN04	17:42:36	86.23K
WASSPRDGZ1LUN03	17:42:36	86.23K
CTRLMSRVDEVLUN02	13:51:31	85.87K
CTRLMEMDEVLUN06	13:51:31	85.87K
WASSPRDGZ1LUN04	16:52:36	85.12K
WASSPRDGZ1LUN03	16:52:36	85.12K
PSQLGDDS1LUN01	14:37:06	84.40K
TSQLDFS4LUN01	20:17:36	83.07K
DB2SBDEVLZ1LUN01	05:02:36	82.97K
WASSPRDGZ1LUN04	15:52:36	82.92K
WASSPRDGZ1LUN03	15:52:36	82.92K
WASSPRDGZ1LUN04	08:52:01	82.50K
WASSPRDGZ1LUN03	08:52:01	82.50K
IIBQA1LZ1LUN01	16:22:36	82.22K
WASSDEVLUN02	12:37:01	82.15K
PSQLGDDS1LUN01	14:47:06	81.74K
CTRLMSRVDEVLUN01	09:52:01	81.40K
CTRLMEMDEVLUN07	09:52:01	81.40K
CTRLMSRVDEVLUN01	12:12:01	80.20K
CTRLMEMDEVLUN07	12:12:01	80.20K
IIBQA1LZ1LUN01	07:12:01	79.98K
WASSBQALZLUN04	00:12:06	79.45K
DB2SRSPRDLUN01SSSNP-qalz3	15:57:06	77.52K
PSQLGTACT1LUN03	12:06:31	76.12K
PSQLOAL6LUN01	19:02:06	76.11K
WLSTQDEVGZ2LUN02	05:27:36	75.97K
DSQLDF50LUN01	07:46:31	74.13K
WMBDEVLZ2LUN1	06:07:01	73.96K
DSQLDF50LUN01	01:52:06	73.84K
DB2SBDEVLZ1LUN01	23:32:36	73.62K
WASSRSDEVLZ11LUN1	11:07:01	73.25K
DB2SBDEVLZ1LUN01	01:32:36	73.08K
CTRLMSRVDEVLUN02	11:47:01	72.92K
CTRLMEMDEVLUN06	11:47:01	72.92K
DB2SBDEVLZ1LUN01	21:32:36	72.28K
DSQLDF50LUN01	20:02:06	71.35K
DB2SBDEVLZ1LUN01	14:32:36	70.42K
WLSDDEVGZ2LUN05	05:02:06	66.79K
WASSRSDEVLZ2LUN2	05:07:06	66.07K
PSQLGTACT1LUN03	11:41:31	66.04K
WLSTQDEVGZ2LUN03	09:32:01	66.00K
WASRSPRELUN02	05:07:36	63.27K
CALPRDLZ1LUN02	05:32:06	62.93K
WLSTQDEVGZ2LUN02	21:07:36	62.53K
WLSTQDEVGZ2LUN02	00:47:36	62.45K
PSQLGDDS1LUN03	14:47:36	62.07K
PSQLGDDS1LUN03	14:32:36	62.00K
PSQLGDDS1LUN03	14:37:06	61.71K
PSQLGDDS1LUN03	14:42:06	61.58K
WMBDEVLZ1LUN1	20:02:36	61.55K
CALDEVLZ3LUN001	05:22:06	61.18K
UNIVERSELUN01SSSNP-caldevlz2	06:37:01	60.95K
DB2SRSQALZ2LUN03	14:01:31	60.83K
PSQLGDDS1LUN03	14:42:36	60.53K
WASSBQALZLUN04	02:02:36	60.27K
WASSBQALZ2LUN01	05:02:36	58.95K
WLSTQDEVGZ2LUN02	17:27:36	58.93K
WLSTQDEVGZ2LUN03	15:42:06	57.83K
WLSDDEVGZ2LUN05	05:12:06	57.42K
WASSRSDEVLZ2LUN2	05:02:36	56.98K
CALPRDLZ1LUN02	05:12:06	55.03K
WASSRSPRDLUN01	05:07:06	53.51K
TSQLGXKF1LUN01	07:41:31	53.10K
WASSBDEVLZ3LUN01	05:02:36	53.07K
TSQLGXKF1LUN01	07:36:31	52.98K
WASSB247GZLUN03	05:02:06	52.83K
WASSBDEVLZ2LUN01	05:02:36	52.63K
CALDEVLZ2LUN001	14:32:06	52.46K
WASSB247GZLUN03	19:32:06	52.28K
CALPRDLZ1LUN02	15:07:06	50.79K
DB2SRSPRD2LUN01	05:42:06	49.72K
PSQLGIANT3-4LUN01	23:17:06	49.31K
CALDEVLZ3LUN001	05:27:06	48.89K
WASSBDEVLZ1LUN01	05:02:06	47.16K
PSQLOAL5LUN01	13:06:31	46.88K
CALDEVLZ3LUN001	09:32:01	46.42K
WASSRSDEVLZ2LUN2	19:07:36	46.13K
WLSTQPRDGZ1LUN01	13:21:31	45.53K
CALDEVLZ2LUN001	14:47:06	45.44K
CALDEVLZ3LUN001	09:22:01	44.93K
CALPRDLZ1LUN02	08:37:01	44.58K
WASSBDEVLZ2LUN01	22:22:36	44.24K
WASSRSDEVLZ3LUN03	05:02:36	43.52K
CALDEVLZ2LUN001	14:42:06	43.50K
WASSRS247LUN01	05:07:36	43.13K
PSQLGIANT3-4LUN01	00:17:06	42.75K
WASSBDEVLZ1LUN01	05:07:06	41.49K
WMBDEVLZ1LUN1	05:02:06	41.19K
WLSTQPRDGZ1LUN01	09:47:01	41.18K
WASSRSDEVLZ11LUN1	05:07:06	41.03K
CALPRDLZ1LUN02	09:27:01	40.53K
DB2SRSQALZ2LUN03	13:21:31	39.87K
WASSRSDEVLZ11LUN1	05:02:06	39.71K
WMBDEVLZ1LUN1	05:07:06	39.55K
PSQLGIANT3-4LUN03	23:32:36	39.32K
WLSTQDEVGZ2LUN03	05:02:06	37.09K
WASSRSPRDLUN01	05:07:36	37.07K
WMBDEVLZ2LUN1	16:57:36	36.48K
WLSTQPRDGZ1LUN01	03:57:36	35.63K
DB2SBDEVLZ3LUN01	12:22:01	35.50K
DB2SBDEVLZ3LUN01	10:22:01	35.48K
WASSRSDEVLZ3LUN03	05:07:06	35.23K
WMBDEVLZ1LUN1	05:02:36	35.20K
WASRSPRELUN02	05:12:06	35.14K
DSQLGIALUN001	14:22:06	35.00K
WASSRSDEVLZ3LUN03	14:22:06	34.81K
DB2SBDEVLZ3LUN01	11:22:01	34.70K
WASSBDEVLZ3LUN01	22:22:36	34.58K
DB2SRSQALZ2LUN03	13:31:31	34.43K
WASSRSDEVLZ2LUN2	05:02:06	34.01K
DB2SBDEVLZ3LUN01	08:52:01	33.88K
DB2SBDEVLZ3LUN01	07:22:01	33.62K
DB2SRSPRD2LUN01	05:07:36	33.60K
DB2SRSPRDLUN01SSSNP-backup	21:07:36	33.52K
DB2SRSQALZ2LUN03	13:51:31	32.58K
WLSTQDEVGZ2LUN03	08:32:01	32.53K
WMBDEVLZ2LUN1	05:07:06	32.10K
WASSRS247LUN01	18:02:36	31.28K
WLSTQDEVGZ2LUN03	11:32:01	30.43K
WASSB247GZLUN03	05:07:36	30.13K
PSQLOAL6LUN01	21:42:36	29.77K
DSQLSHARED4LUN01	14:52:36	29.60K
PSQLOAL5LUN01	19:22:06	29.39K
WMBDEVLZ2LUN1	05:02:36	29.37K
PSQLBP5LUN01	19:52:36	29.35K
PSQLOAL5LUN01	14:47:36	28.60K
WMBDEVLZ1LUN1	20:07:06	28.50K
PSQLOAL5LUN01	14:52:36	27.98K
PSQLGMKF1LUN01	20:42:36	27.57K
PSQLGMKF1LUN01	17:42:36	27.43K
DSQLFULLV1LUN02	14:12:36	27.05K
PSQLGVPKF1LUN01	23:32:36	27.02K
PSQLGVPKF1LUN01	17:07:36	26.85K
WASSRSQALZ4LUN03	05:07:06	26.73K
TSQLGXKF1LUN01	16:17:06	26.49K
TSQLGXKF1LUN01	12:21:31	26.29K
PSQLGMKF1LUN01	15:42:36	26.15K
PSQLGMKF1LUN01	16:42:36	25.37K
DSQLFULLV1LUN03	17:07:06	25.24K
WASSBDEVLZ1LUN01	22:22:36	25.19K
DSQLGIALUN001	09:46:31	25.17K
WASSBDEVLZ2LUN01	05:02:06	25.13K
WASSRS247LUN01	22:37:06	24.71K
PSQLGVPKF1LUN01	05:32:36	24.43K
WASSRS247LUN01	05:07:06	23.85K
WASSBDEVLZ3LUN01	05:02:06	23.84K
PSQLGVPKF1LUN01	10:42:01	23.78K
PSQLGVPKF1LUN01	04:12:36	23.75K
DB2SRSPRDLUN01SSSNP-backup	05:07:06	23.49K
WASSBPRDLZ1LUN03SSSNP-backup	03:17:36	23.17K
PSQLOAL6LUN01	19:07:36	23.17K
PSQLOAL6LUN01	06:12:01	22.57K
PSQLOAL6LUN01	06:42:01	22.55K
PSQLBP6LUN01	10:12:01	22.45K
WASSBQALZ2LUN01	05:07:06	22.30K
PSQLBP6LUN01	10:52:01	22.28K
WASSBQALZ2LUN01	05:02:06	22.20K
PSQLBP6LUN01	10:42:01	22.02K
PSQLBP6LUN01	09:52:01	22.02K
PSQLBP5LUN01	17:02:36	21.80K
PSQLBP6LUN01	11:22:01	21.77K
PSQLBP5LUN01	07:57:01	21.75K
DB2SRSPRELUN01	05:07:06	21.54K
WASRSPRE247LUN01	22:17:06	21.51K
WASSRSDEVLZ2LUN2	03:27:36	21.35K
PSQLGMKF1LUN01	18:17:06	21.15K
IIBQAGZLUN001	05:02:36	21.07K
WASSPRDGZ1LUN05	22:37:06	20.95K
PSQLBP5LUN01	21:17:36	20.87K
WASSBDEVLZ1LUN01	05:07:36	20.83K
PSQLBP5LUN01	13:16:31	20.80K
WASRSPRE247LUN01	05:07:06	20.45K
WASRSPRELUN02	05:12:36	20.33K
DB2SRSPRELUN01	05:07:36	20.03K
DB2SRSPRELZ2LUN01	05:07:06	19.56K
DB2SRSPRELZ2LUN01	05:07:36	19.47K
WASSBDEVLZ3LUN01	22:22:06	19.44K
WASSBDEVLZ2LUN01	05:07:06	19.18K
PSQLGTACT1LUN03	12:01:31	18.96K
DB2SRSPRD2LUN01	05:12:06	18.79K
WASSRSDEVLZ3LUN03	05:02:06	18.51K
WASSBDEVLZ3LUN01	05:07:06	18.14K
WASSBDEVLZ2LUN01	22:22:06	17.91K
DB2SRSQALZ1LUN03	05:07:06	17.71K
DB2SRSQALZ2LUN03	05:42:06	17.57K
DB2SRSQALZ1LUN03	08:56:31	17.48K
DB2SRSQALZ1LUN03	16:57:06	17.46K
WASSRSDEVLZ11LUN1	05:02:36	17.40K
DB2SRSQALZ1LUN03	02:57:06	17.19K
DB2SRSQALZ1LUN03	09:26:31	17.14K
SRMAAPRDLZ1LUN03	04:47:36	16.83K
DB2SRSQA3LUN001	05:07:06	16.63K
WASSBPRDLZ1LUN03SSSNP-backup	02:02:06	16.34K
WASSRS247LUN01	05:12:06	16.04K
WASSRSQALZ4LUN03	05:02:06	15.79K
WASSBQALZLUN03	05:02:36	15.52K
WASSBPRDLZ1LUN03SSSNP-backup	21:07:06	14.79K
PSQLGMKF1LUN03	12:16:31	14.70K
IIBPRDGZLUN001	05:02:36	14.67K
DB2SRSQALZ4LUN02	05:07:06	14.61K
DB2SRSPRDLUN01SSSNP-backup	21:27:36	14.52K
PSQLGVPKF1LUN02	05:32:36	14.35K
PSQLGVPKF1LUN02	04:12:36	14.27K
LIBQA2FSLUN01	16:02:36	14.13K
DB2SRSQALZ4LUN02	14:57:06	14.08K
PSQLGVPKF1LUN02	10:42:01	13.97K
PSQLGVPKF1LUN02	01:07:36	13.97K
PSQLGVPKF1LUN02	01:12:36	13.95K
LIBQA2FSLUN01	20:32:36	13.88K
DB2SRSQA3LUN001	05:07:36	13.87K
LIBQA2FSLUN01	01:02:36	13.62K
LIBQA2FSLUN01	23:32:36	13.60K
LIBQA2FSLUN01	17:32:36	13.35K
WASRSPRE247LUN01	05:07:36	13.33K
DB2SRSQALZ4LUN02	22:57:06	13.04K
DB2SRSQALZ4LUN02	18:57:06	12.95K
DB2SRSQALZ4LUN02	02:57:06	12.92K
DB2SRSPRELUN01	05:12:06	12.74K
WASSRSPRDZFSLUN02SSSNP-backup	21:07:36	12.63K
IIBPRDGZLUN001	05:07:06	12.56K
WASSBPRDLZ1LUN03SSSNP-qalz2	05:32:36	12.53K
IIBQAGZLUN001	05:07:06	12.53K
PSQLOAL4LUN1	06:22:01	12.42K
DB2SRSPRDLUN01SSSNP-qalz3	16:07:06	12.39K
PSQLOAL4LUN1	12:42:01	12.25K
IIBPRDGZLUN001	05:02:06	12.18K
DSQLGIALUN001	17:32:06	12.04K
PSQLOAL4LUN1	12:32:01	11.87K
SRMAAPRDLZ1LUN03	04:52:06	11.47K
SRMAAPRDLZ1LUN03	04:12:36	11.17K
PSQLOAL4LUN1	06:12:01	11.15K
DB2SRSPRELZ2LUN01	05:12:06	10.99K
IIBPRDGZLUN001	05:07:36	10.93K
DB2SRSPRDLUN01SSSNP-devlz1	05:02:36	10.80K
DB2SRSPRD2LUN01	05:07:06	10.64K
PSQLGIANTCL4LUN01	18:17:36	10.57K
DB2SRSPRDLUN01SSSNP-devlz3	11:21:31	10.56K
PSQLGIANTCL4LUN01	02:17:36	10.55K
PSQLGIANT3-4LUN02	02:12:36	10.53K
PSQLGIANTCL4LUN01	20:17:36	10.42K
DSQLSHARED2LUN01	13:16:01	10.36K
PSQLGIANTCL4LUN01	20:07:36	10.23K
WASRSPRELUN02	05:17:06	10.20K
DSQLFULLV1LUN03	20:02:06	10.13K
PSQLGIANT3-4LUN03	11:21:31	10.09K
PSQLGIANT3-4LUN02	18:42:36	10.07K
PSQLOAL5ALUN1	13:06:31	9.90K
PSQLGIANTCL4LUN01	22:27:36	9.90K
PSQLGIANT3-4LUN02	23:22:36	9.88K
DB2SRSPRD2LUN01	06:56:31	9.84K
PSQLGIANT3-4LUN02	22:02:36	9.82K
IIBQAGZLUN001	05:02:06	9.81K
PSQLGIANT3-4LUN02	20:32:36	9.80K
WASSBQALZLUN03	05:07:06	9.67K
WASSBPRDLZ1LUN03SSSNP-qalz2	05:07:06	9.51K
DSQLSHARED4LUN01	10:16:31	9.31K
SRMAAPRDLZ1LUN03	04:12:06	9.17K
DSQLSHARED4LUN01	05:17:06	9.10K
WASSBPRDLZ1LUN03SSSNP-qalz2	05:37:36	9.07K
WASSBPRDLZ1LUN03SSSNP-qalz2	05:37:06	9.07K
PSQLGIANT3-4LUN05	09:17:01	8.98K
DSQLSHARED4LUN01	03:02:06	8.92K
DB2SBDEVLZ2LUN01	05:07:06	8.82K
DB2SBDEVLZ2LUN01	05:02:36	8.82K
IIBQAGZLUN001	05:07:36	8.80K
DSQLFULLV1LUN02	14:12:06	8.78K
PSQLGIANT3-4LUN03	23:32:06	8.70K
DB2SRSDEVLZ11LUN1	05:07:06	8.68K
DB2SRSPRDLUN01SSSNP-db2srsdevlz2	05:02:36	8.67K
WASSBQALZ2LUN01	22:22:36	8.55K
DB2SRSPRDLUN01SSSNP-qalz3	15:52:06	8.53K
DSQLSHARED4LUN01	01:02:06	8.39K
DB2SRSQA3LUN001	05:12:06	8.34K
DB2SBDEVLZ2LUN01	12:16:31	8.09K
SRMAAPRDLZ1LUN03	04:17:06	8.04K
PSQLOAL6ALUN1	20:07:36	8.03K
WASSBQALZLUN03	00:12:06	8.01K
WASSRSQALZ4LUN03	05:02:36	8.00K
PSQLGDKF1LUN04	09:57:01	8.00K
DB2SRSPRDLUN01SSSNP-prelz1	16:27:06	7.95K
DB2SBDEVLZ2LUN01	21:17:06	7.92K
WASSBQALZ2LUN01	05:07:36	7.75K
DB2SBDEVLZ2LUN01	12:46:31	7.62K
PSQLOAL5ALUN1	08:27:01	7.57K
WASSBQALZLUN03	05:02:06	7.51K
DB2SRSPRDLUN01SSSNP-backup	00:02:36	7.48K
SAPPRDBWOSLUN01	12:02:01	7.47K
PSQLGIANT3-4LUN03	19:07:36	7.25K
SAPPRDBWOSLUN01	20:32:36	7.20K
SAPPRDBWOSLUN01	14:22:36	7.20K
SAPPRDBWOSLUN01	05:07:36	7.20K
TSQLGXKF1LUN01	02:02:06	7.19K
DB2SRSPRDLUN01SSSNP-devlz3	02:12:06	7.16K
SAPPRDBWOSLUN01	05:07:06	6.96K
WASSBQALZLUN03	05:12:06	6.95K
DB2SRSDEVLZ11LUN1	05:02:36	6.93K
PSQLGMKF1LUN03	12:11:31	6.79K
DB2SRSPRDLUN01SSSNP-devlz3	04:17:06	6.62K
WASSRSPRDLUN01	05:12:06	6.55K
PSQLGMKF1LUN04	12:42:01	6.55K
PSQLGMKF1LUN04	02:17:36	6.53K
DSQLBP6LUN01	06:17:01	6.43K
DB2SRSQA3LUN001	21:02:36	6.43K
DB2SRSPRELUN01	21:07:36	6.43K
DB2SRSPRELUN01	05:12:36	6.43K
PSQLGMKF1LUN04	19:12:36	6.40K
PPSQLGIANT5LUN01	22:42:36	6.40K
IIBPRDGZLUN001	05:12:06	6.40K
DB2SBQALZ2LUN01	05:02:36	6.40K
IIBQAGZLUN001	05:12:06	6.28K
DB2SRSQA3LUN001	05:12:36	6.15K
DB2SRSPRDLUN01SSSNP-devlz3	10:31:31	6.15K
IIBPRD1LUN005	05:02:36	6.13K
PSQLGDKF1LUN04	10:02:01	6.00K
WASSPRDGZ1LUN05	09:12:01	5.98K
DSQLSHARED3LUN01	13:51:31	5.93K
DB2SRSPRDLUN01SSSNP-qalz3	16:12:06	5.87K
DB2SRSPRDLUN01SSSNP-qalz2	04:57:06	5.85K
DB2SRSDEVLZ3LUN03	05:07:06	5.84K
DB2SRSPRDLUN01SSSNP-devlz3	22:02:06	5.73K
DSQLBP6LUN01	07:17:01	5.72K
PSQLOAL5ALUN1	08:12:01	5.65K
DB2SRSPRELZ2LUN01	05:12:36	5.60K
DSQLBP6LUN01	09:17:01	5.58K
DB2SRSDEVLZ11LUN1	05:02:06	5.54K
WASRSPRE247LUN01	05:12:06	5.48K
DSQLBP6LUN01	08:17:01	5.45K
DSQLBP6LUN01	10:17:01	5.42K
WASSPRDGZ1LUN05	19:57:36	5.38K
DB2SRSPRDLUN01SSSNP-qalz2	05:07:06	5.35K
DB2SRSPRDLUN01SSSNP-devlz1	05:07:06	5.20K
WASSPRDGZ1LUN05	13:16:31	5.18K
PSQLBP5ALUN01	18:12:36	5.17K
WASSRSPRDZFSLUN01SSSNP-backup	21:27:36	5.15K
WASSPRDGZ1LUN05	19:27:36	5.12K
WASSRSQALZ4LUN03	10:22:01	5.10K
WASSRSQALZ4LUN03	03:07:36	5.08K
PSQLBP5ALUN01	04:12:36	5.05K
PSQLBP5ALUN01	00:12:36	5.03K
DB2SBQALZ2LUN01	05:02:06	4.95K
DB2SRSPRDLUN01SSSNP-qalz2	13:21:31	4.93K
PSQLBP5ALUN01	22:12:36	4.90K
PSQLBP5ALUN01	20:12:36	4.90K
DB2SRSAPPLUN01	05:02:06	4.83K
DB2SRSPRDLUN01SSSNP-qalz2	02:52:06	4.82K
DB2SRSPRDLUN01SSSNP-qalz4	05:07:06	4.76K
DSQLFULLV1LUN03	11:51:31	4.74K
PSQLOAL5ALUN1	06:52:01	4.71K
DB2SBQALZ2LUN01	05:07:06	4.65K
PSQLBP6ALUN01	08:37:01	4.63K
PSQLOAL5ALUN1	08:52:01	4.60K
PSQLOAL4ALUN1	13:06:31	4.57K
WASSRSPRDLUN01	05:12:36	4.53K
PSQLGMKF1LUN04	21:07:36	4.53K
PSQLGMKF1LUN04	18:07:36	4.53K
PSQLOAL6ALUN1	19:12:06	4.51K
PSQLOA7ALUN01	18:07:36	4.50K
PSQLBP6ALUN01	10:37:01	4.50K
PSQLBP6ALUN01	07:37:01	4.50K
DSQLSHARED3LUN01	15:52:36	4.47K
PSQLOAL4ALUN1	19:12:06	4.44K
WASSRSPRDLUN01	05:17:06	4.42K
PSQLBP6ALUN01	09:37:01	4.40K
DB2SRSPRDLUN01SSSNP-qalz1	05:07:36	4.40K
WLSDDEVLUN04	22:57:36	4.38K
WLSDDEVLUN04	22:52:36	4.38K
WLSDDEVLUN04	22:47:36	4.38K
WLSDDEVLUN04	22:42:36	4.38K
WLSDDEVLUN04	16:07:36	4.38K
PSQLBP6ALUN01	06:37:01	4.37K
PSQLOAL4ALUN1	14:06:31	4.30K
DB2SRSPRELZ2LUN01	21:02:36	4.27K
PSQLOAL4ALUN1	03:02:36	4.22K
DB2SRSPRDLUN01SSSNP-qalz1	05:07:06	4.22K
DSQLSHARED3LUN01	14:52:36	4.20K
DSQLSHARED3LUN01	10:57:01	4.20K
DSQLSHARED3LUN01	09:57:01	4.20K
PSQLOAL4ALUN1	05:02:36	4.15K
DB2SRSPRDLUN01SSSNP-qalz2	13:41:31	4.13K
DSQLIT4LUN01	10:47:01	4.12K
